"feature","geneName","avgLog2CPM","avgLog2FC","P.Value","FDR","DE","chromosome","startPos","endPos","geneStrand","geneLength","exonLength","geneGC","exonGC","intronGC","geneType","avgCPM","avgFC"
"ENSMUSG00000048796","Cyb561d1",3.41924989833857,-0.053194146855876,0.532442993458928,0.899318662652542,0,"3",108103003,108108528,"-",5526,5083,0.527421,0.531773,0.477376,"protein_coding",10.6978568462506,0.963800098173119
"ENSMUSG00000071291","Zfp58",1.65400743366855,-0.059169377675024,0.53213168069725,0.899318662652542,0,"13",67638286,67648674,"-",10389,2429,0.410089,0.414986,0.408594,"protein_coding",3.14706599702782,0.959816568447734
"ENSMUSG00000109157","Gm44829",2.31415267643001,-0.1639903145005,0.532205730060281,0.899318662652542,0,"7",58968379,58971571,"+",3193,3192,0.336779,0.336779,0,"TEC",4.97312493984036,0.892552963586361
"ENSMUSG00000040782","Cop1",5.69779947521097,0.037055707525402,0.532531591408558,0.899355042060351,0,"1",159059890,159175210,"+",115321,17495,0.366545,0.383138,0.363578,"protein_coding",51.9049230245897,1.02601776272367
"ENSMUSG00000005897","Nr2c1",2.98209907966484,-0.048531852433844,0.533417475245352,0.899421147508412,0,"10",93983885,94033073,"+",49189,4591,0.422013,0.434546,0.420723,"protein_coding",7.90134951225386,0.966919806966399
"ENSMUSG00000006784","Odad4",1.41320194311531,0.074455636865006,0.534294338784796,0.899421147508412,0,"11",100436433,100463394,"+",26962,6136,0.498943,0.525098,0.491236,"protein_coding",2.66327599590517,1.05296365277101
"ENSMUSG00000010911","Apip",3.50771231700053,-0.035011063736023,0.535502747659466,0.899421147508412,0,"2",102904020,102922989,"+",18970,993,0.424166,0.48137,0.421006,"protein_coding",11.3743509372141,0.976024275815066
"ENSMUSG00000016206","H2-M3",1.9119151458744,-0.07460175141232,0.534711231484744,0.899421147508412,0,"17",37581111,37585375,"+",4265,1430,0.466463,0.509091,0.444954,"protein_coding",3.7630830925535,0.949604218161432
"ENSMUSG00000018012","Rac3",2.00097722158312,0.053998155624904,0.533919102671669,0.899421147508412,0,"11",120612296,120614795,"+",2500,1287,0.618247,0.609946,0.627063,"protein_coding",4.00271035137648,1.03813794336237
"ENSMUSG00000018446","C1qbp",6.54970219014859,0.038157075178512,0.534670810083528,0.899421147508412,0,"11",70868662,70873852,"-",5191,2821,0.498073,0.497696,0.498523,"protein_coding",93.6821441086114,1.02680133387932
"ENSMUSG00000019856","Fam184a",3.46572688541952,-0.051471405547245,0.534257478933237,0.899421147508412,0,"10",53509241,53627219,"-",117979,5347,0.414281,0.463999,0.41192,"protein_coding",11.0481038860737,0.964951672088508
"ENSMUSG00000020097","Sgpl1",5.77236578606014,-0.06523274992319,0.534897439098234,0.899421147508412,0,"10",60934421,60983482,"-",49062,6128,0.416583,0.508975,0.403396,"protein_coding",54.6581901973705,0.955791107420246
"ENSMUSG00000021690","Jmy",4.95804098895525,-0.037195229237107,0.534322030911713,0.899421147508412,0,"13",93566609,93636316,"-",69708,8846,0.405928,0.462582,0.397693,"protein_coding",31.082722947802,0.97454774363821
"ENSMUSG00000021764","Ndufs4",6.53636486827192,0.035897199364239,0.534206881391566,0.899421147508412,0,"13",114424331,114524794,"-",100464,2701,0.398216,0.423917,0.397506,"protein_coding",92.8200692196804,1.02519418407898
"ENSMUSG00000021895","Arhgef3",5.14923115199364,-0.046888858429669,0.533980024558092,0.899421147508412,0,"14",26836856,27125868,"+",289013,4510,0.454694,0.490022,0.454134,"protein_coding",35.4873059994789,0.968021597952371
"ENSMUSG00000022973","Synj1",5.63153082960401,-0.041816339342109,0.535465118377414,0.899421147508412,0,"16",90732980,90808196,"-",75217,8051,0.412,0.461806,0.40603,"protein_coding",49.5746550767209,0.971431154613025
"ENSMUSG00000024581","Napg",5.29735837075673,-0.025173428428728,0.535631207883009,0.899421147508412,0,"18",63110902,63132521,"+",21620,8564,0.440122,0.431457,0.445806,"protein_coding",39.3245505241623,0.982702459380184
"ENSMUSG00000025145","Lrrc45",5.92702191215055,0.048797050117843,0.532651072846196,0.899421147508412,0,"11",120604751,120611954,"+",7204,3278,0.557684,0.587553,0.532739,"protein_coding",60.8431065778069,1.03440205766499
"ENSMUSG00000025776","Crispld1",0.905860348173384,-0.106573787669264,0.53302673178599,0.899421147508412,0,"1",17797269,17836568,"+",39300,4500,0.37319,0.422222,0.36685,"protein_coding",1.87366151589963,0.928791202591016
"ENSMUSG00000026455","Klhl12",4.43690788718155,0.025543758152983,0.535032278849685,0.899421147508412,0,"1",134383269,134418756,"+",35488,11383,0.422746,0.429852,0.419391,"protein_coding",21.65919752987,1.01786325698584
"ENSMUSG00000026495","Efcab2",4.65356441777422,0.073054457687586,0.533988280977236,0.899421147508412,0,"1",178233650,178312078,"+",78429,4142,0.415681,0.418155,0.415543,"protein_coding",25.1687980752945,1.05194148629235
"ENSMUSG00000026709","Dars2",4.11343422573639,-0.049728429611442,0.533328254103526,0.899421147508412,0,"1",160868171,160898228,"-",30058,5179,0.421499,0.430585,0.419608,"protein_coding",17.3088050765504,0.966118172202588
"ENSMUSG00000026821","Ralgds",4.39994299878508,-0.047697470895396,0.53344146265891,0.899421147508412,0,"2",28403137,28443093,"+",39957,6329,0.547627,0.595197,0.538674,"protein_coding",21.1112924438383,0.967479186016372
"ENSMUSG00000028271","Gtf2b",4.56202501307905,0.034706508301751,0.535562765902607,0.899421147508412,0,"3",142470806,142489367,"+",18562,4582,0.420236,0.434963,0.415409,"protein_coding",23.6214400298841,1.02434841562204
"ENSMUSG00000028690","Mmachc",4.0273111650897,-0.050712443844221,0.535307433026103,0.899421147508412,0,"4",116559476,116565603,"-",6128,2220,0.439367,0.452703,0.431789,"protein_coding",16.3057756485743,0.965459439852915
"ENSMUSG00000029066","Mrpl20",6.25657235988841,0.068992204216838,0.533665312885175,0.899421147508412,0,"4",155887335,155894432,"+",7098,1657,0.45949,0.527459,0.438787,"protein_coding",76.4567706239434,1.04898365924518
"ENSMUSG00000029499","Pxmp2",6.29314431970747,-0.062286987152769,0.53312898197356,0.899421147508412,0,"5",110422148,110434052,"-",11905,1194,0.454301,0.535176,0.445285,"protein_coding",78.4197055489707,0.957744680547592
"ENSMUSG00000030247","Kcnj8",3.54474338936223,0.05847386783124,0.535541615316425,0.899421147508412,0,"6",142510563,142517340,"-",6778,2545,0.45743,0.533595,0.411626,"protein_coding",11.6700868233313,1.04136358795748
"ENSMUSG00000031833","Mast3",5.75397428126557,0.038063045184299,0.534904473264094,0.899421147508412,0,"8",71230761,71257698,"-",26938,5923,0.554776,0.606281,0.540259,"protein_coding",53.965829005708,1.02673441261432
"ENSMUSG00000032058","Ppp2r1b",4.90249251788034,0.046918706006084,0.534505407628517,0.899421147508412,0,"9",50756601,50805529,"+",48929,6429,0.468995,0.463369,0.469846,"protein_coding",29.9086838048085,1.0330561746688
"ENSMUSG00000032440","Tgfbr2",6.07357144984002,-0.074129306726288,0.53286472501536,0.899421147508412,0,"9",115913361,116004428,"-",91068,8179,0.467952,0.497616,0.465025,"protein_coding",67.3483852040783,0.949915239493151
"ENSMUSG00000033590","Myo5c",3.65693522576165,0.047290313096318,0.535322185374313,0.899421147508412,0,"9",75139302,75212733,"+",73432,9653,0.477509,0.481716,0.476873,"protein_coding",12.6138364351405,1.03332230190532
"ENSMUSG00000033910","Gucy1a1",4.72296473773152,-0.067743319631372,0.534912412820736,0.899421147508412,0,"3",81999734,82053096,"-",53363,6957,0.397886,0.44042,0.39151,"protein_coding",26.4091275741526,0.954129291529604
"ENSMUSG00000036561","Ppp6r2",4.96963459816696,0.043326623500315,0.5345013994847,0.899421147508412,0,"15",89095756,89171213,"+",75458,9320,0.454444,0.49882,0.448191,"protein_coding",31.3335124518069,1.03048722762321
"ENSMUSG00000037111","Setd7",4.30044554407084,-0.062487418306898,0.534582216683942,0.899421147508412,0,"3",51422740,51468300,"-",45561,10804,0.468481,0.470566,0.467833,"protein_coding",19.7043949352898,0.95761163195978
"ENSMUSG00000038422","Hdhd3",3.71491650663599,0.056596517154543,0.533672740548358,0.899421147508412,0,"4",62417245,62421704,"-",4460,1363,0.511101,0.561262,0.489018,"protein_coding",13.1311057799996,1.04000936330973
"ENSMUSG00000038702","Dsel",1.59871033906732,-0.081215544343032,0.5338273879629,0.899421147508412,0,"1",111786432,111792648,"-",6217,5761,0.40074,0.407742,0.312088,"protein_coding",3.02872447049505,0.945260880487595
"ENSMUSG00000038722","Bud31",5.9175070793577,-0.034726419049662,0.535583964424064,0.899421147508412,0,"5",145077172,145084888,"+",7717,1603,0.461638,0.469744,0.459513,"protein_coding",60.4431556907877,0.976216865048996
"ENSMUSG00000040174","Alkbh3",3.91226269200997,0.03905215982294,0.534409871825489,0.899421147508412,0,"2",93810895,93841152,"-",30258,3146,0.450673,0.491736,0.445908,"protein_coding",15.0559589232763,1.0274385851682
"ENSMUSG00000042487","Leo1",3.4730429844603,-0.0558184593845,0.533966051784539,0.899421147508412,0,"9",75348806,75373714,"+",24909,4836,0.461418,0.502068,0.451624,"protein_coding",11.104272594084,0.962048505812007
"ENSMUSG00000043061","Tmem18",4.33785583369614,0.05323643222219,0.534866391484138,0.899421147508412,0,"12",30634425,30641214,"+",6790,3252,0.454412,0.440037,0.467628,"protein_coding",20.2220287179455,1.03758996529211
"ENSMUSG00000045679","Pqlc3",1.92971344020023,-0.076683573761422,0.533311339504964,0.899421147508412,0,"12",17038649,17050409,"-",11761,5402,0.477296,0.470196,0.483328,"protein_coding",3.8097951845719,0.948234918644749
"ENSMUSG00000050148","Ubqln2",5.24326771115556,-0.028163022467829,0.534067650508526,0.899421147508412,0,"X",152281223,152284566,"+",3344,3343,0.50344,0.50344,0,"protein_coding",37.8774607080465,0.980668183630943
"ENSMUSG00000051671","Coa6",5.47029512058444,-0.047875779226673,0.533641580102199,0.899421147508412,0,"8",127149254,127152172,"+",2919,745,0.469842,0.47651,0.467556,"protein_coding",44.332570811447,0.967359618863103
"ENSMUSG00000052488","Cherp",6.10207682036817,0.030578597139861,0.533562569953292,0.899421147508412,0,"8",73214333,73229070,"-",14738,4604,0.525277,0.559296,0.509819,"protein_coding",68.6923159479854,1.02142168778147
"ENSMUSG00000060397","Zfp128",1.01986843712994,-0.067161211083887,0.534912255754512,0.899421147508412,0,"7",12615104,12627349,"+",12246,4084,0.459126,0.443928,0.466732,"protein_coding",2.02773403714922,0.954514347875554
"ENSMUSG00000063275","Hacd1",2.38548641114301,0.054657196737937,0.535134775372525,0.899421147508412,0,"2",13855093,14060946,"-",205854,2108,0.402224,0.448767,0.401742,"protein_coding",5.22520055135043,1.03861228607518
"ENSMUSG00000063317","Usp31",3.13190808854428,-0.059030608782071,0.533995663178145,0.899421147508412,0,"7",121241244,121306476,"-",65233,10288,0.412068,0.464619,0.402228,"protein_coding",8.76593565210475,0.959908895020428
"ENSMUSG00000070576","Mn1",1.33566598198711,-0.109036422089681,0.535255691165038,0.899421147508412,0,"5",111565228,111604899,"+",39672,6938,0.533589,0.61156,0.517062,"protein_coding",2.52391964949979,0.92720713799025
"ENSMUSG00000080059","Rps19-ps3",2.07005497469488,-0.116468450162848,0.533464602039128,0.899421147508412,0,"4",147906234,147906659,"-",426,425,0.552941,0.552941,0,"processed_pseudogene",4.19902673768703,0.922442922274745
"ENSMUSG00000091264","Smim13",3.39802671609964,-0.0517192342454,0.533219518740055,0.899421147508412,0,"13",41403320,41430053,"+",26734,4481,0.440055,0.431823,0.441713,"protein_coding",10.5416348240532,0.964785925225244
"ENSMUSG00000113581","Dio3os",1.73721072754174,0.08609818622904,0.535677990185124,0.899421147508412,0,"12",110241819,110244606,"-",2788,1679,0.576964,0.591423,0.555054,"lncRNA",3.3338997598141,1.06149544922637
"ENSMUSG00000024740","Ddb1",7.92755881038084,-0.035740088663966,0.535760761455895,0.899451428186105,0,"19",10582691,10607183,"+",24493,6383,0.444268,0.499608,0.424761,"protein_coding",243.463014091725,0.975531194285231
"ENSMUSG00000087333","Gm13652",1.01049763748277,0.086597168684518,0.535857952160963,0.899505906406237,0,"2",74955215,74968142,"-",12928,3409,0.423068,0.48196,0.401975,"lncRNA",2.01460589041138,1.06186265033186
"ENSMUSG00000003923","Tfam",5.55499279424153,-0.036162031069604,0.536235966053581,0.899759898464508,0,"10",71061294,71074110,"-",12817,4429,0.437422,0.455408,0.427924,"protein_coding",47.0131614499778,0.975245924161946
"ENSMUSG00000027531","Impa1",6.16238010613944,-0.042472915514272,0.536109985424521,0.899759898464508,0,"3",10377016,10396499,"-",19484,5428,0.44644,0.444547,0.447172,"protein_coding",71.6244428366171,0.970989153070013
"ENSMUSG00000031101","Sash3",1.83550695325606,-0.096693717214649,0.536341198135931,0.899759898464508,0,"X",47235313,47250442,"+",15130,2669,0.481658,0.527538,0.47183,"protein_coding",3.56896796851004,0.93517371316846
"ENSMUSG00000039959","Hip1",4.9784946886743,-0.05173660578539,0.53633991878011,0.899759898464508,0,"5",135435385,135573974,"-",138590,12928,0.48773,0.515548,0.484868,"protein_coding",31.5265345178645,0.964774308275089
"ENSMUSG00000041135","Ripk2",2.6267936414378,-0.050756084216959,0.536397814810819,0.899759898464508,0,"4",16122733,16163647,"-",40915,2804,0.40067,0.474679,0.395224,"protein_coding",6.17651753190075,0.965430235917651
"ENSMUSG00000066640","Fbxl18",4.01239224415533,-0.050978005708988,0.53615222059165,0.899759898464508,0,"5",142852701,142881176,"-",28476,12923,0.536506,0.552503,0.523212,"protein_coding",16.1380263357938,0.965281740750775
"ENSMUSG00000041471","Shld2",2.89045129290113,0.045352877668288,0.536548033097619,0.899903231754987,0,"14",33958990,34032450,"-",73461,5712,0.396747,0.422619,0.394565,"protein_coding",7.4150236437319,1.03193555591015
"ENSMUSG00000020865","Abcc3",3.06767444960605,0.089390025577987,0.537030552047447,0.900080907096191,0,"11",94234121,94283823,"-",49703,5668,0.496258,0.538814,0.49078,"protein_coding",8.38420765783181,1.06392025967821
"ENSMUSG00000025893","Kbtbd3",2.74364415486745,-0.082869522427235,0.536741288478002,0.900080907096191,0,"9",4309833,4331732,"+",21900,2332,0.375497,0.383362,0.374559,"protein_coding",6.69759971291812,0.944177806882469
"ENSMUSG00000029992","Gfpt1",4.9624287043849,-0.058382926858214,0.537116755414663,0.900080907096191,0,"6",87019828,87069179,"+",49352,10051,0.427631,0.439359,0.424631,"protein_coding",31.1773997445878,0.960339932210744
"ENSMUSG00000037112","Sik2",3.64629775019422,-0.053193036899989,0.536786930256403,0.900080907096191,0,"9",50804101,50920373,"-",116273,9522,0.399864,0.467759,0.393808,"protein_coding",12.5211724196441,0.96380083968534
"ENSMUSG00000046093","Hpcal4",1.27751222117605,-0.080526692776741,0.537172224099728,0.900080907096191,0,"4",123077020,123088494,"+",11475,5333,0.507844,0.510032,0.505944,"protein_coding",2.42420586944324,0.945712327187783
"ENSMUSG00000048988","Elfn1",2.56684121180837,-0.06275739580373,0.537002663340774,0.900080907096191,0,"5",139893698,139960477,"+",66780,4169,0.519295,0.591988,0.514455,"protein_coding",5.92510701765791,0.957432446896211
"ENSMUSG00000066677","Ifi208",1.16576123517586,-0.094948059562961,0.537149601870522,0.900080907096191,0,"1",173501241,173525961,"+",24721,5252,0.390413,0.423458,0.381498,"protein_coding",2.24351563037161,0.936305956058807
"ENSMUSG00000081049","Rps24-ps3",2.56652553483713,0.104046332041502,0.536947541458454,0.900080907096191,0,"X",78238653,78239054,"+",402,401,0.453865,0.453865,0,"processed_pseudogene",5.92381068325203,1.07478368889768
"ENSMUSG00000025264","Tsr2",4.48539211812353,-0.033434864146453,0.537368201722577,0.90022673285312,0,"X",149870090,149879539,"-",9450,3800,0.450312,0.477632,0.431935,"protein_coding",22.3994610965784,0.977091202442573
"ENSMUSG00000095304","Plac9a",4.58213979068272,0.084512125498105,0.537388838511859,0.90022673285312,0,"14",25887930,25903524,"-",15595,1746,0.481467,0.54181,0.473859,"protein_coding",23.9530886231622,1.06032911047225
"ENSMUSG00000102935","Gm38355",0.689355721645439,-0.154247359979564,0.537538705400669,0.900369231203966,0,"12",85147552,85149121,"-",1570,1569,0.437859,0.437859,0,"TEC",1.61256321958171,0.898601042077755
"ENSMUSG00000020122","Egfr",5.62366726118566,-0.06636333665334,0.537616762687308,0.900391429698343,0,"11",16702203,16868158,"+",165956,11296,0.419433,0.440687,0.417881,"protein_coding",49.3051780265662,0.955042382701692
"ENSMUSG00000068457","Uty",4.16960830026819,0.060934545626949,0.538012455521805,0.900945529350362,0,"Y",1096861,1245759,"-",148899,9761,0.36934,0.355189,0.370333,"protein_coding",17.996049064205,1.04314126564385
"ENSMUSG00000028847","Trappc3",5.64640658743964,-0.048344123155574,0.53811939785967,0.901016017578002,0,"4",126156118,126169676,"+",13559,1732,0.477135,0.527714,0.469728,"protein_coding",50.0884682216008,0.967045634645066
"ENSMUSG00000026098","Pms1",2.07696865664604,0.061236364717432,0.538224195482816,0.901037015825224,0,"1",53228346,53336177,"-",107832,7527,0.398271,0.403215,0.3979,"protein_coding",4.21919760285669,1.04335951889521
"ENSMUSG00000078572","Ndufaf8",4.79386895144104,0.105869677064521,0.538261640373497,0.901037015825224,0,"11",119989754,119991531,"+",1778,831,0.556556,0.558363,0.554968,"protein_coding",27.7394821761097,1.07614290920215
"ENSMUSG00000031774","Psme3ip1",5.31628067190012,-0.025988239802725,0.538347758181729,0.901072611995776,0,"8",95300766,95328625,"-",27860,3757,0.445493,0.505456,0.436146,"protein_coding",39.8437262531361,0.982147601253667
"ENSMUSG00000030967","Zranb1",6.26093982073831,-0.071426235859236,0.538600326068899,0.90116966888262,0,"7",132532871,132588120,"+",55250,5461,0.383989,0.432338,0.378686,"protein_coding",76.6885783817713,0.951696693704773
"ENSMUSG00000035642","Aamdc",5.35517735190184,0.051824413566696,0.538538763498285,0.90116966888262,0,"7",97199538,97228704,"-",29167,3823,0.425873,0.424013,0.426153,"protein_coding",40.9325701721891,1.03657493466661
"ENSMUSG00000074519","Zfp971",1.56616155523404,-0.084685865565549,0.538545097550248,0.90116966888262,0,"2",177665077,177675815,"+",10739,2141,0.409853,0.388136,0.415261,"protein_coding",2.96115817253122,0.942989841491635
"ENSMUSG00000026566","Mpzl1",4.69370922685401,0.044846025137904,0.538794490342925,0.901385990225719,0,"1",165419809,165462107,"-",42299,3538,0.45092,0.505653,0.445924,"protein_coding",25.8789867487197,1.03157307647708
"ENSMUSG00000033228","Scaf11",6.67752295275515,-0.033702604450605,0.539159999357695,0.901888879253048,0,"15",96309580,96358724,"-",49145,10323,0.401005,0.441829,0.39015,"protein_coding",102.36104372264,0.976909887324076
"ENSMUSG00000025157","Zdhhc16",4.9217868949331,-0.026100283984183,0.539265064670239,0.901956038103805,0,"19",41921919,41932543,"+",10625,3325,0.459808,0.511579,0.436224,"protein_coding",30.3113645405419,0.982071327579835
"ENSMUSG00000027206","Cops2",6.29728790771875,-0.032821151945974,0.539375459559515,0.902032093779478,0,"2",125672224,125701059,"-",28836,3535,0.382903,0.372277,0.384387,"protein_coding",78.6452598212434,0.977506938503918
"ENSMUSG00000001016","Ilf2",5.39692040336879,-0.031350053827757,0.539655051752441,0.902080690346123,0,"3",90383433,90395686,"+",12254,8570,0.423162,0.437223,0.390443,"protein_coding",42.1342168051519,0.978504198483316
"ENSMUSG00000029439","Sfswap",6.77673500930681,0.064062539583956,0.539769251213641,0.902080690346123,0,"5",129578285,129648448,"+",70164,7983,0.474125,0.520481,0.468173,"protein_coding",109.647948493897,1.04540541664483
"ENSMUSG00000035845","Alg12",4.10638022994,0.033267460881164,0.539879154572345,0.902080690346123,0,"15",88689447,88703521,"-",14075,2346,0.493747,0.536232,0.485249,"protein_coding",17.2243809754611,1.02332716652336
"ENSMUSG00000037601","Nme1",4.58283724619498,-0.113381126355023,0.539923925501537,0.902080690346123,0,"11",93847805,93859347,"-",11543,3337,0.464737,0.496254,0.45192,"protein_coding",23.9646712876154,0.924419035921686
"ENSMUSG00000038884","Shfl",4.30628295329777,-0.055765943601754,0.539722002429561,0.902080690346123,0,"9",20779938,20785603,"+",5666,3411,0.546337,0.556142,0.5315,"protein_coding",19.7842840518596,0.96208352613747
"ENSMUSG00000042156","Dzip1",2.93623023774731,0.04926556397393,0.539603222056884,0.902080690346123,0,"14",119112932,119162872,"-",49941,10522,0.469784,0.480327,0.466969,"protein_coding",7.65408667259489,1.03473803331016
"ENSMUSG00000068856","Sf3b4",5.0910925411825,0.063718495566045,0.539781578127604,0.902080690346123,0,"3",96079648,96084880,"+",5233,2156,0.49828,0.555659,0.458062,"protein_coding",34.0856488508149,1.04515614525495
"ENSMUSG00000071847","Apcdd1",2.55617483127196,-0.05773520570176,0.539876645961465,0.902080690346123,0,"18",63055302,63094250,"+",38949,12879,0.466417,0.4769,0.461237,"protein_coding",5.88146204031038,0.960771189081043
"ENSMUSG00000006576","Slc4a3",5.73716924806237,0.077178113023259,0.540100507387434,0.902158746049653,0,"1",75522910,75538816,"+",15907,8575,0.557903,0.566997,0.547265,"protein_coding",53.3408625113481,1.05495255193031
"ENSMUSG00000071866","Ppia",9.10968956179866,0.028963169826964,0.540099100338597,0.902158746049653,0,"11",6365443,6369817,"+",4375,3505,0.486968,0.499857,0.434983,"protein_coding",552.445969327306,1.02027861249815
"ENSMUSG00000052783","Grk4",2.87557644214389,-0.080923638537515,0.540228661536755,0.90218656076999,0,"5",34817723,34912649,"+",94927,4810,0.402377,0.440541,0.40034,"protein_coding",7.33896411086379,0.945452157956139
"ENSMUSG00000070604","Vsig10l",3.24620408824058,0.080864614513648,0.540247026457918,0.90218656076999,0,"7",43112575,43121443,"+",8869,4064,0.532138,0.574311,0.496461,"protein_coding",9.48865819619277,1.05765170673772
"ENSMUSG00000000127","Fer",3.16446840790371,-0.051932813245013,0.541431578314317,0.902482822684412,0,"17",64170057,64446491,"+",276435,4656,0.40266,0.440507,0.402012,"protein_coding",8.96602429050696,0.964643107266441
"ENSMUSG00000006276","Eps15l1",5.61698567650784,0.043486149238324,0.541267533886745,0.902482822684412,0,"8",73094843,73175304,"-",80462,6715,0.482084,0.505882,0.479918,"protein_coding",49.0773578529669,1.03060117985832
"ENSMUSG00000016493","Cd46",2.0340227038017,0.054579707284025,0.542478843312029,0.902482822684412,0,"1",194719134,194774557,"-",55424,7591,0.387204,0.375181,0.389112,"protein_coding",4.09545205164739,1.03855650204929
"ENSMUSG00000019790","Stxbp5",5.26363610329965,-0.034354533881229,0.541935071245504,0.902482822684412,0,"10",9631291,9776823,"-",145533,16485,0.401005,0.411708,0.399637,"protein_coding",38.4160186324096,0.976468538034422
"ENSMUSG00000020936","Nmt1",7.45818057988474,0.051751666406117,0.542521291411913,0.902482822684412,0,"11",102919016,102959738,"+",40723,5005,0.474878,0.518881,0.468712,"protein_coding",175.847447051805,1.03652266722275
"ENSMUSG00000021217","Tshz3",2.51068413229956,-0.076123532987122,0.540980257515468,0.902482822684412,0,"7",36397543,36472978,"+",75436,5453,0.465712,0.494407,0.463476,"protein_coding",5.69890258627071,0.948603086061087
"ENSMUSG00000022426","Josd1",4.53503441311921,-0.050408102760856,0.541719303241306,0.902482822684412,0,"15",79558452,79572120,"-",13669,3436,0.485001,0.534924,0.468237,"protein_coding",23.1836274736149,0.965663128059914
"ENSMUSG00000022598","Psca",4.49462168664832,0.086896696938926,0.5420756472008,0.902482822684412,0,"15",74586688,74588918,"+",2231,857,0.565471,0.574096,0.560087,"protein_coding",22.5432198699818,1.06208313413231
"ENSMUSG00000024158","Hagh",7.67959901858092,0.029787360743799,0.54209549437994,0.902482822684412,0,"17",25059117,25083424,"+",24308,1896,0.479821,0.552215,0.473696,"protein_coding",205.016898522935,1.02086164951239
"ENSMUSG00000024792","Zfpl1",3.32254866992435,0.038054143982322,0.541258200526769,0.902482822684412,0,"19",6130792,6134986,"-",4195,1802,0.532189,0.568257,0.505017,"protein_coding",10.0043024236492,1.02672807784368
"ENSMUSG00000025364","Pa2g4",6.40624794644198,-0.02432941977656,0.54141707846862,0.902482822684412,0,"10",128393635,128401856,"-",8222,2793,0.47403,0.482277,0.469786,"protein_coding",84.8150244349092,0.983277530350475
"ENSMUSG00000025422","Agap2",2.51722865766639,-0.073029111611539,0.5412055044746,0.902482822684412,0,"10",126911153,126929038,"+",17886,5921,0.553201,0.62861,0.515881,"protein_coding",5.72481335342009,0.950639918423713
"ENSMUSG00000027865","Gdap2",3.71202441696092,-0.039244462380476,0.541024087681256,0.902482822684412,0,"3",100069697,100114297,"+",44601,4779,0.424417,0.450722,0.42126,"protein_coding",13.1048089568436,0.973164459016294
"ENSMUSG00000028173","Wls",6.84936898008893,-0.058944349143881,0.540749634284063,0.902482822684412,0,"3",159545309,159644300,"+",98992,8779,0.371498,0.379656,0.370705,"protein_coding",115.30961294884,0.959966290289044
"ENSMUSG00000028964","Park7",8.63485692031185,0.039791325203205,0.542024845129109,0.902482822684412,0,"4",150981590,150998894,"-",17305,2468,0.5089,0.532415,0.504988,"protein_coding",397.512638617346,1.02796512861342
"ENSMUSG00000030772","Dkk3",4.71909282810898,0.064917140861703,0.542420496183903,0.902482822684412,0,"7",111715224,111758264,"-",43041,3351,0.489126,0.5094,0.487415,"protein_coding",26.3383456968512,1.04602486111673
"ENSMUSG00000032763","Ilvbl",5.26581683313387,0.072504635686109,0.541317068309686,0.902482822684412,0,"10",78410180,78420336,"+",10157,4409,0.510437,0.540259,0.487559,"protein_coding",38.4741309175436,1.05154065981244
"ENSMUSG00000032806","Slc10a3",2.21417022974702,0.079800587008577,0.541304990620056,0.902482822684412,0,"X",73412823,73416955,"-",4133,2020,0.495644,0.520792,0.471591,"protein_coding",4.64014609636904,1.05687194692644
"ENSMUSG00000033436","Armcx2",3.82583547762461,-0.040148580381948,0.541265379159805,0.902482822684412,0,"X",133704894,133709970,"-",5077,4529,0.517336,0.515566,0.531993,"protein_coding",14.180489977063,0.972554780711796
"ENSMUSG00000036745","Ttll7",1.21828651096386,0.067192470709918,0.542567944284072,0.902482822684412,0,"3",146558122,146689764,"+",131643,8244,0.418225,0.417637,0.418264,"protein_coding",2.32670210691553,1.04767588877226
"ENSMUSG00000037892","Pcdh18",2.78207884021409,-0.062713924984926,0.540489491812319,0.902482822684412,0,"3",49697745,49711774,"-",14030,5361,0.426616,0.454952,0.409091,"protein_coding",6.87842777111457,0.957461296374645
"ENSMUSG00000039206","Daglb",3.79864273676346,0.062049223602498,0.541621349447069,0.902482822684412,0,"5",143450339,143491697,"+",41359,9553,0.488926,0.504344,0.484295,"protein_coding",13.915711185496,1.04394754547052
"ENSMUSG00000042118","Bhmt2",6.76890802546239,0.062437090324871,0.541861971486517,0.902482822684412,0,"13",93792228,93810810,"-",18583,2459,0.459315,0.497357,0.453514,"protein_coding",109.05469150511,1.04422824716859
"ENSMUSG00000042148","Cox10",5.28663485076366,0.056821419888598,0.541113129391026,0.902482822684412,0,"11",63853453,63970294,"-",116842,3030,0.445717,0.539274,0.443226,"protein_coding",39.0333356566449,1.040171503731
"ENSMUSG00000042507","Mideas",3.91919557178797,-0.04680344811172,0.54243060972876,0.902482822684412,0,"12",84195950,84265655,"-",69706,7597,0.506721,0.54719,0.501771,"protein_coding",15.1284845468846,0.968078908387042
"ENSMUSG00000044068","Zrsr1",5.23491764963503,-0.048720193052513,0.540814392178584,0.902482822684412,0,"11",22922005,22926496,"+",4492,4491,0.461813,0.461813,0,"protein_coding",37.6588659268113,0.966793585982089
"ENSMUSG00000044709","Gemin7",5.64396075020558,0.046900763533489,0.541472027574017,0.902482822684412,0,"7",19298871,19311520,"-",12650,1774,0.499802,0.581172,0.486529,"protein_coding",50.0036239197139,1.03304332686221
